SignalDate,Market,Symbol,Name,Sector,WatchGrade,TenbaggerScore,R3MForward,R6MForward,R12MForward
2022-02-28,US,MET,MetLife,Financials,Add-on,0.11882133957155505,0.005072132313321154,-0.03292677572809366,0.10516635777188377
2022-02-28,US,TWX,Time Warner Inc.,,Watch,0.11775347285226928,,,
2022-02-28,US,MO,Altria,Consumer Staples,Watch,0.10573350242263797,0.07273265776724713,-0.08775450364615778,-0.049772077439810825
2022-02-28,US,BMY,Bristol Myers Squibb,Health Care,Watch,0.10122027778572226,0.10684045679156218,-0.004235704530017648,0.08989540783386207
2022-02-28,US,FOX,21st Century Fox,,Watch,0.08310628624443549,-0.13966345288572934,-0.16172781578527406,-0.1596069029980105
2022-02-28,US,AMGN,Amgen,Health Care,Watch,0.05746594789406921,0.14271790919346738,0.077805204838445,0.1398740381563517
2022-03-31,KR,007810,코리아써키트,Information Technology,Starter,0.9315080245423116,-0.38239999999999996,-0.5728,-0.5187200000000001
2022-03-31,US,DVN,Devon Energy,,Watch,0.8868409974197239,-0.052529209072686545,0.05756427256721941,-0.03105740535821533
2022-03-31,US,OXY,Occidental Petroleum,,Watch,0.8837561704530195,0.039673773784382416,0.08724111019922187,0.038226621825714124
2022-03-31,US,APA,Apache Corp.,,Watch,0.8083297125972168,-0.15318930142961595,-0.1674432993076893,-0.054570975166213787
2022-03-31,KR,056080,유진로봇,Industrials,Add-on,0.6534502704821197,-0.3129346314325452,-0.41168289290681503,-0.20027816411682897
2022-03-31,US,HAL,Halliburton,,Watch,0.5958057827374468,-0.16949402285764326,-0.3453716556465385,-0.029288763848141164
2022-03-31,US,COP,ConocoPhillips,Energy,Watch,0.5306481165308581,-0.09086722117273072,0.05559461827255352,0.08155650479920817
2022-03-31,US,CVX,Chevron,Energy,Watch,0.5187512811855608,-0.1035369042093075,-0.10232687330567614,0.021235929559705324
2022-03-31,US,NVDA,Nvidia,Information Technology,Watch,0.4523347865516475,-0.44432290848198464,-0.5548935679709215,-0.1485101532774723
2022-03-31,KR,000490,대동,Industrials,Starter,0.3989961825787089,-0.17142857142857137,-0.31285714285714283,-0.10999999999999999
2022-03-31,US,ABBV,AbbVie,Health Care,Watch,0.38638395047589263,-0.04717963997322394,-0.15725904153376902,-0.014507095153916238
2022-03-31,US,XOM,Exxon Mobil Corp.,Energy,Watch,0.38088509219004746,0.047550987695783586,0.07835509978729682,0.3789429170186276
2022-03-31,US,NOV,National Oilwell Varco,,Watch,0.37972062278629987,-0.1356521562470988,-0.17065565836047192,0.12427649832452237
2022-03-31,US,FCX,Freeport-McMoran,,Watch,0.3712917376821201,-0.40989706270563964,-0.4456755720083123,-0.16190193399436315
2022-03-31,US,SLB,Schlumberger,,Watch,0.3706053666315587,-0.13119656522017964,-0.12376702413202723,0.3093325074235129
2022-03-31,US,TSLA,Tesla,Consumer Discretionary,Watch,0.35790595442002815,-0.37507427614635047,-0.2615534772111352,-0.4273106911942347
2022-03-31,US,COST,Costco,Consumer Staples,Watch,0.3316422715319894,-0.16634579632996216,-0.17712103721892125,-0.15337500201470256
2022-03-31,US,EXC,Exelon,Utilities,Watch,0.3213163695239495,-0.041697150013574324,-0.2019967732652973,-0.12454617108203625
2022-03-31,US,LLY,Eli Lilly,Health Care,Watch,0.30560946158487456,0.13602182602626733,0.13663721403684925,0.10059900193929439
2022-03-31,US,UNP,Union Pacific,Industrials,Watch,0.27956864955629335,-0.21474185386524902,-0.27867349309764944,-0.22260287619910613
2022-03-31,KR,058610,에스피지,Industrials,Starter,0.27284098486208075,-0.0848056537102474,0.22261484098939932,0.3915194346289752
2022-03-31,US,GD,General Dynamics,Industrials,Watch,0.26371515296202114,-0.07247943278384161,-0.11054473439206369,-0.034083877320673306
2022-03-31,US,UNH,UnitedHealth,Health Care,Watch,0.25358559919328927,0.01076873404170664,-0.003016825479515095,-0.05756606848443435
2022-03-31,US,BRK.B,Berkshire Hathaway,Financials,Watch,0.253217731453238,-0.2263750356165236,-0.24337653723942654,-0.13524697654087137
2022-03-31,US,AAPL,Apple,Information Technology,Watch,0.2432073199163868,-0.21584734447565135,-0.20625789896636704,-0.15066166246429025
2022-03-31,US,PFE,Pfizer,Health Care,Watch,0.2333218618985804,0.021007643642714235,-0.14121707992794508,-0.1896243819253447
2022-03-31,US,AVGO,Broadcom,Information Technology,Watch,0.23058277039378294,-0.22208480109726714,-0.28305643001917447,-0.032392416181468486
2022-03-31,US,LMT,Lockheed Martin,Industrials,Watch,0.22136844633671388,-0.019826378808181833,-0.11354134454844722,0.10201361503635753
2022-03-31,US,AIG,AIG,Financials,Watch,0.1867203969497338,-0.18039712455293033,-0.2343855567571823,-0.009615828282711458
2022-03-31,US,BMY,Bristol Myers Squibb,Health Care,Watch,0.1828414935452046,0.06168514033547501,-0.019802801228182343,-0.03435107187291675
2022-03-31,US,RTX,RTX Corporation,Industrials,Watch,0.1701885965962089,-0.02408203445447088,-0.16393815864201422,0.013242716812856381
2022-03-31,US,DE,Deere & Company,Industrials,Watch,0.16522693791549556,-0.2765401928603849,-0.19074464145214276,0.01896217573889758
2022-03-31,US,UPS,United Parcel Service,Industrials,Watch,0.1529499347699344,-0.14153505458980853,-0.23460482591213716,-0.119565712035959
2022-03-31,US,AXP,American Express,Financials,Watch,0.15209928609841922,-0.2538304145607688,-0.27380069432978305,-0.056605332058179636
2022-03-31,US,KMI,Kinder Morgan,,Watch,0.15155534280859648,-0.10040089623567305,-0.09286273393133959,-0.0410827927542734
2022-03-31,US,KO,Coca-Cola,Consumer Staples,Watch,0.1471026376632787,0.022008334090742876,-0.08328839678208111,-0.019271476438653123
2022-03-31,US,SO,Southern Company,Utilities,Watch,0.1360944604016546,-0.007438664907940429,-0.045175623041277646,-0.0958323675936692
2022-03-31,US,MET,MetLife,Financials,Watch,0.1299219009058982,-0.09991039764517973,-0.1217867061606418,0.051000109848598374
2022-03-31,US,DUK,Duke Energy,Utilities,Watch,0.1220936562247537,-0.031170783240472955,-0.15165565996200114,-0.1225499959963765
2022-03-31,US,MO,Altria,Consumer Staples,Watch,0.12109902637254534,-0.1850211587814491,-0.19452108525558365,-0.05470501925726745
2022-03-31,US,TWX,Time Warner Inc.,,Watch,0.11775347285226928,,,
2022-03-31,US,PEP,PepsiCo,Consumer Staples,Watch,0.116514240022633,0.0026238111535488162,-0.011230181058507371,0.05752496194282597
2022-03-31,US,ALL,Allstate,,Watch,0.1127996081976018,-0.0792376180207921,-0.08898146403190843,-0.045360703127535706
2022-03-31,US,NSC,Norfolk Southern Corp,,Watch,0.09294260456882035,-0.19935526386072833,-0.25782578717804827,-0.19535413851500416
2022-03-31,US,JNJ,Johnson & Johnson,Health Care,Watch,0.07987212854663973,0.00801592374763449,-0.06610383832824629,-0.11184593662002673
2022-03-31,US,MCD,McDonald's,Consumer Discretionary,Watch,0.07582421598702839,0.003915788038649115,-0.05658024964856234,0.0913833322919364
2022-03-31,US,MRK,Merck,Health Care,Watch,0.07468900657156478,0.12024510758765605,0.0667245605846376,0.3246596063388587
2022-03-31,US,DOW,Dow,Materials,Watch,0.061788870658625566,-0.18160565098697945,-0.2941665279078185,-0.05652941505910003
2022-03-31,US,AMGN,Amgen,Health Care,Watch,0.05691983169970701,0.014203758267102184,-0.05315678729546003,-0.011516614884552578
2022-03-31,US,KHC,Kraft Heinz,Consumer Staples,Watch,0.017882752396151086,-0.02192378512812221,-0.1358770834679509,0.019430450763441076
2022-04-29,KR,214370,케어젠,Health Care,Watch,0.6963752412334249,0.08846153846153837,-0.26692307692307693,0.5
2022-04-29,US,OXY,Occidental Petroleum,,Watch,0.6272577793957167,0.19575358713101232,0.3229920984739407,0.1433012086742096
2022-04-29,US,APA,Apache Corp.,,Watch,0.5625239183147426,-0.08860930844917836,0.12134672096913368,-0.10556840563179615
2022-04-29,KR,056080,유진로봇,Industrials,Watch,0.5168351550369,-0.23460410557184752,-0.3973607038123167,0.027859237536656867
2022-04-29,KR,058610,에스피지,Industrials,Watch,0.4365595675307474,-0.1009174311926605,0.015290519877675823,1.018348623853211
2022-04-29,US,XOM,Exxon Mobil Corp.,Energy,Starter,0.3129821006714667,0.1486557671828015,0.32589738852168026,0.33287842074122054
2022-04-29,KR,000490,대동,Industrials,Watch,0.2899954191916588,-0.13468013468013473,-0.2289562289562289,-0.2343434343434343
2022-04-29,US,LLY,Eli Lilly,Health Care,Starter,0.2845277549705533,0.13237573444873507,0.2477190836550347,0.19052513402313664
2022-04-29,US,EXC,Exelon,Utilities,Watch,0.2549954797871252,0.0009051326974056639,-0.16298705841005634,-0.07553536659615967
2022-04-29,US,BMY,Bristol Myers Squibb,Health Care,Starter,0.21694473971370004,-0.012986380190024183,0.04426984917002863,-0.05833300057472168
2022-04-29,US,MO,Altria,Consumer Staples,Starter,0.18818084465538487,-0.19536966825479596,-0.1321728370080828,-0.1276689386154667
2022-04-29,KR,003230,삼양식품,Consumer Staples,Watch,0.1834550618518792,0.047812817904374416,0.12919633774160721,0.21261444557477116
2022-04-29,US,UNH,UnitedHealth,Health Care,Starter,0.14856392294177942,0.07024691425720109,0.09896355425446579,-0.058244360961672514
2022-04-29,US,GD,General Dynamics,Industrials,Watch,0.13605477651576575,-0.03614756279869635,0.0681436407339544,-0.018959345860816823
2022-04-29,US,PG,Procter & Gamble,Consumer Staples,Starter,0.13139474537503765,-0.12916992882161915,-0.14975889269283216,-0.055352695245533656
2022-04-29,US,KO,Coca-Cola,Consumer Staples,Starter,0.1303069088078681,0.000365289943491387,-0.0601778453477384,-0.011512915276332358
2022-04-29,US,MRK,Merck,Health Care,Starter,0.12880525262682826,0.0155729102763138,0.15966573008684715,0.23574824431356345
2022-04-29,US,SO,Southern Company,Utilities,Watch,0.124661796719956,0.0573969086110393,-0.09158459235389249,-0.014309186992358724
2022-04-29,US,TWX,Time Warner Inc.,,Watch,0.11775347285226928,,,
2022-04-29,US,DOW,Dow,Materials,Watch,0.11467224335491491,-0.19150725922346767,-0.28041210068184286,-0.13358610616675093
2022-04-29,US,JNJ,Johnson & Johnson,Health Care,Starter,0.09950552178398367,-0.02670153841420464,-0.023249846948644515,-0.11784009521043026
2022-04-29,US,KHC,Kraft Heinz,Consumer Staples,Starter,0.08937656141147408,-0.1273013280316081,-0.07897294908609309,-0.0547129367702156
2022-04-29,US,PEP,PepsiCo,Consumer Staples,Starter,0.08739220440034119,0.026014185700502956,0.0719917484842687,0.09027392467513184
2022-04-29,US,DUK,Duke Energy,Utilities,Watch,0.07632714197523718,0.006936140589151263,-0.13862497947665942,-0.08974944814568131
2022-04-29,US,IBM,IBM,Information Technology,Watch,0.07531684875291941,0.0012597317111924244,0.07201429347914412,0.04094742515512095
2022-04-29,US,KMI,Kinder Morgan,,Watch,0.06574935550667381,0.006698132128473144,0.02988758403569225,0.010268222868010435
2022-04-29,KR,024060,흥구석유,Energy,Watch,0.050273215480459814,-0.2840646651270208,-0.3302540415704388,-0.3533487297921478
2022-04-29,US,MDLZ,Mondelēz International,Consumer Staples,Starter,0.04404328701129649,-0.0011596599497504245,-0.034696093214745316,0.1070807756472325
2022-04-29,US,WMT,Walmart,Consumer Staples,Starter,0.040512245400489776,-0.13373427753540068,-0.06222952845409235,-0.020836107980387042
2022-04-29,US,PM,Philip Morris International,Consumer Staples,Starter,0.03784730402404993,-0.016309835217928614,-0.05668876762597608,0.025102580961436693
2022-05-31,US,OXY,Occidental Petroleum,,Watch,1.0062075811497293,0.02631626948724275,0.006513968609944021,-0.10436486175209492
2022-05-31,US,DVN,Devon Energy,,Watch,0.9002720618209267,-0.04150655289181038,-0.04860915663100651,-0.22827485928204017
2022-05-31,US,APA,Apache Corp.,,Watch,0.700851710242937,-0.16506737531475824,0.006170336734901971,-0.1990258703746587
2022-05-31,US,HAL,Halliburton,,Watch,0.5784246383039992,-0.25604932503009403,-0.06068819556418892,-0.18189041177542886
2022-05-31,US,COP,ConocoPhillips,Energy,Starter,0.5740928499212495,-0.013925826443127787,0.1330605034986161,-0.04007804529867487
2022-05-31,KR,058610,에스피지,Industrials,Starter,0.5003208619879391,-0.10468319559228645,-0.04132231404958675,0.47658402203856753
2022-05-31,US,XOM,Exxon Mobil Corp.,Energy,Starter,0.47215688132650796,0.005403738904148581,0.18048782249346051,0.2643603395392613
2022-05-31,US,CVX,Chevron,Energy,Starter,0.4359196068481875,-0.08681896839977155,0.0672534382163057,-0.00982982770301688
2022-05-31,US,SLB,Schlumberger,,Watch,0.3528848749917008,-0.16993005406768846,0.12680746585950753,0.08752641459274102
2022-05-31,US,LLY,Eli Lilly,Health Care,Starter,0.31896309664466277,-0.035817423867163134,0.19107274731303292,0.2747211552276929
2022-05-31,US,EXC,Exelon,Utilities,Watch,0.31239728974837927,-0.09995570996271386,-0.14462699033804582,-0.11488789406833799
2022-05-31,US,NOV,National Oilwell Varco,,Watch,0.25865959510565484,-0.11441719301580955,0.12879156388163748,-0.15375984979116852
2022-05-31,US,MRK,Merck,Health Care,Starter,0.23497364037105736,-0.06488557408063444,0.21608433874805555,0.2925387979361691
2022-05-31,US,MO,Altria,Consumer Staples,Watch,0.20501714602942622,-0.14960592487921254,-0.10245438675867202,-0.045754385643998474
2022-05-31,US,SO,Southern Company,Utilities,Watch,0.17481241021286575,0.027605923457852732,-0.08858145147460095,0.0013925284665177173
2022-05-31,US,AMGN,Amgen,Health Care,Starter,0.17312762994841466,-0.05680553689828649,0.13188294507277654,-0.044166601505457925
2022-05-31,KR,053610,프로텍,Information Technology,Starter,0.16894924419142002,-0.21666666666666667,-0.20499999999999996,-0.18333333333333335
2022-05-31,US,PFE,Pfizer,Health Care,Starter,0.16015152939252866,-0.14063044563423566,-0.03936744308425344,-0.24791581680512886
2022-05-31,US,KMI,Kinder Morgan,,Watch,0.15977938316850943,-0.05501622166860776,0.0017292720015975593,-0.07274295551637888
2022-05-31,US,PM,Philip Morris International,Consumer Staples,Watch,0.14149779817769195,-0.08999363966785101,-0.03658959907071513,-0.008212898905837762
2022-05-31,US,DUK,Duke Energy,Utilities,Watch,0.13765251400259798,-0.04110177349460731,-0.09441433128985421,-0.09476441993867535
2022-05-31,US,HPQ,Hewlett Packard Co,,Watch,0.12192629411424492,-0.25610774911853795,-0.21476100072338888,-0.20900307265737772
2022-05-31,US,IBM,IBM,Information Technology,Watch,0.1216821195499955,-0.06317794416796407,0.09891763963774203,-0.05560465014455962
2022-05-31,US,TWX,Time Warner Inc.,,Watch,0.11775347285226928,,,
2022-05-31,US,DOW,Dow,Materials,Watch,0.09891577567242081,-0.23984628747143866,-0.22955015619165042,-0.16762071597457562
2022-05-31,US,T,AT&T,Communication Services,Watch,0.0908255625975144,-0.16516582343039843,-0.06605001509679209,-0.1193658196229963
2022-05-31,US,ALL,Allstate,,Watch,0.08925912211658615,-0.10672609070132377,-0.000993114228018177,-0.13045154297207218
2022-05-31,US,JNJ,Johnson & Johnson,Health Care,Starter,0.08589698851384191,-0.095281912345489,0.004582112358254786,-0.06947828335954298
2022-05-31,US,LIN,Linde,Industrials,Starter,0.03478133922171077,-0.12560290391797424,0.04447167498545035,0.15512774971453736
2022-06-30,US,LLY,Eli Lilly,Health Care,Starter,0.23285875636464554,0.0005417043902533614,,0.3403733535056783
2022-06-30,US,ABBV,AbbVie,Health Care,Starter,0.17819422825019707,-0.11553006860333215,,-0.06430569484803539
2022-06-30,US,MRK,Merck,Health Care,Starter,0.16350412556065838,-0.04777574714722033,,0.23742976725674314
2022-06-30,US,BMY,Bristol Myers Squibb,Health Care,Starter,0.1578309025850944,-0.07675339746952503,,-0.14307686663395514
2022-06-30,US,UNH,UnitedHealth,Health Care,Add-on,0.14706897706137875,-0.013638688116220377,,-0.04206968909221265
2022-06-30,US,TWX,Time Warner Inc.,,Watch,0.11775347285226928,,,
2022-06-30,US,RTX,RTX Corporation,Industrials,Watch,0.0821665452498922,-0.14330725442621106,,-0.018737689163463633
2022-06-30,US,AMGN,Amgen,Health Care,Add-on,0.062274102306280346,-0.06641717210519549,,-0.06292257447864735
2022-06-30,US,T,AT&T,Communication Services,Watch,0.05924999838455006,-0.25838193841498847,,-0.20370868361950756
2022-06-30,US,JNJ,Johnson & Johnson,Health Care,Starter,0.05383069116051295,-0.07353034840989014,,-0.10183457532484774
2022-06-30,US,IBM,IBM,Information Technology,Watch,0.04910209366368984,-0.14790754902171543,,-0.04242644366275494
2022-06-30,KR,003230,삼양식품,Consumer Staples,Starter,0.033901604844602695,0.044334975369458185,0.2512315270935961,0.06502463054187202
2022-07-29,KR,214370,케어젠,Health Care,Add-on,0.8007854843682195,-0.3265017667844523,,0.8339222614840989
2022-07-29,US,OXY,Occidental Petroleum,,Watch,0.7836742575852067,0.10640863862948002,-0.038082744012089,-0.09675214823448441
2022-07-29,US,DVN,Devon Energy,,Watch,0.5997449465762381,0.2590273956096818,0.02294708301580517,-0.16963798085029047
2022-07-29,US,XOM,Exxon Mobil Corp.,Energy,Watch,0.344823607568034,0.15430351407505016,0.15824062790675408,0.14472704552121884
2022-07-29,US,CVX,Chevron,Energy,Watch,0.2935288595309381,0.11456668279225779,0.11443353272203671,-0.004742942232402569
2022-07-29,US,LLY,Eli Lilly,Health Care,Starter,0.24910117384878327,0.10185960869468058,0.11637656569794008,0.4394776061946457
2022-07-29,US,EXC,Exelon,Utilities,Watch,0.19045524767094693,-0.1637439810761866,-0.055027056526972706,-0.09404999087126165
2022-07-29,US,NOV,National Oilwell Varco,,Watch,0.1682321801364324,0.20701634563800564,0.1284256655907674,-0.12832634928532105
2022-07-29,US,UNH,UnitedHealth,Health Care,Starter,0.16682807417595852,0.026831789575581633,-0.016331062350855685,-0.10139525884438483
2022-07-29,US,SO,Southern Company,Utilities,Watch,0.12798440664831873,-0.14089458721855808,-0.053174607687059394,-0.049928758244257465
2022-07-29,US,TWX,Time Warner Inc.,,Watch,0.11775347285226928,,,
2022-07-29,KR,003230,삼양식품,Consumer Staples,Starter,0.07361335272853539,0.07766990291262132,,0.03883495145631066
2022-07-29,US,KO,Coca-Cola,Consumer Staples,Watch,0.058600338546744325,-0.060521027568489316,0.005581944586579013,-0.03340089338757635
2022-07-29,US,GD,General Dynamics,Industrials,Starter,0.051255233709612956,0.108202458703613,0.10070506132271873,-0.03485836333866554
2022-07-29,US,AMGN,Amgen,Health Care,Starter,0.03873381128989159,0.10089234065546027,0.07686281372656634,-0.0729925074003489
