Date,GrossDailyReturn,NetDailyReturn,TurnoverOneWay,CostApplied,GrossNAV,NetNAV
2021-09-21,0.0027658830095609217,0.002765883009560932,0.0,0.0,1.9147300880283438,1.8993756199781382
2021-09-22,0.010253570015869984,0.010253570015869906,0.0,0.0,1.934362907047435,1.9188510008840203
2021-09-23,-0.00371208128298105,-0.003712081282981061,0.0,0.0,1.9271823947056914,1.9117280699988093
2021-09-24,-0.005396890317450503,-0.005396890317450498,0.0,0.0,1.9167816026997433,1.9014106832882345
2021-09-27,0.0013350324432843622,0.0013350324432843674,0.0,0.0,1.919340568326038,1.9039491282384318
2021-09-28,-0.023082153305084167,-0.02308215330508412,0.0,0.0,1.8750380550832693,1.860001882575351
2021-09-29,-0.00044853026050566976,-0.0004485302605056196,0.0,0.0,1.8741970437759647,1.8591676154464185
2021-09-30,0.0021136002173144713,0.0021136002173145485,0.0,0.0,1.8781583470549799,1.8630971525224502
2021-10-01,0.01328217791307994,0.012724872715227598,0.5499999999999999,0.0005499999999999999,1.9031043803695,1.8868048266444013
2021-10-04,-0.002483900661662363,-0.002483900661662375,0.0,0.0,1.8983772581398877,1.8821181908870714
2021-10-05,0.001880913697496967,0.0018809136974968776,0.0,0.0,1.9019479419277396,1.8856582927726189
2021-10-06,-0.0013377471888442074,-0.0013377471888441628,0.0,0.0,1.8994036164150978,1.8831357586923416
2021-10-07,0.0017288912090140112,0.001728891209014094,0.0,0.0,1.9026874786298875,1.886391495550925
2021-10-08,-0.0011179202991775106,-0.001117920299177566,0.0,0.0,1.900560425674536,1.8842826602058527
2021-10-11,-0.0016908201855055432,-0.0016908201855055927,0.0,0.0,1.8973469197430324,1.8810966770487785
2021-10-12,0.0024543096766027448,0.0024543096766027617,0.0,0.0,1.9020035966480302,1.8857134708258847
2021-10-13,0.006136684921511393,0.006136684921511426,0.0,0.0,1.9136755934402407,1.8972855002485929
2021-10-14,0.005942911442058484,0.005942911442058385,0.0,0.0,1.9250483980208846,1.9085608999568717
2021-10-15,3.369932918674803e-05,3.3699329186731575e-05,0.0,0.0,1.9251132708605498,1.9086252171789122
2021-10-18,-0.000958971532028985,-0.0009589715320289516,0.0,0.0,1.9232671420378635,1.906794899930325
2021-10-19,0.0006504576531345454,0.0006504576531345396,0.0,0.0,1.9245181458694243,1.9080351892659426
2021-10-20,0.002088873204896891,0.002088873204896924,0.0,0.0,1.9285382202566688,1.9120208328468007
2021-10-21,-0.0028135889881235445,-0.002813588988123561,0.0,0.0,1.9231121063569792,1.9066411920864401
2021-10-22,0.003002844767344781,0.0030028447673446923,0.0,0.0,1.9288869134825704,1.9123665396133007
2021-10-25,0.002217755357568729,0.0022177553575686293,0.0,0.0,1.9331647127690903,1.9166077007521631
2021-10-26,0.0006143598954148566,0.0006143598954149176,0.0,0.0,1.934352371639847,1.9177851876587486
2021-10-27,0.00024538463263245615,0.0002453846326324616,0.0,0.0,1.9348270319859435,1.9182557826724902
2021-10-28,0.0018470740097755569,0.0018470740097755733,0.0,0.0,1.9384008007101359,1.9217989430727662
2021-10-29,-0.0020221363760734466,-0.0020221363760734024,0.0,0.0,1.93448108993961,1.9179128035224793
2021-11-01,0.001989748207575787,0.0016891512831134214,0.29999999999999993,0.0002999999999999999,1.9383302202209065,1.921152448395449
2021-11-02,0.0007059723205674995,0.0007059723205675716,0.0,0.0,1.939698627704502,1.9225087288476068
2021-11-03,0.0008244011482715697,0.0008244011482716473,0.0,0.0,1.9412977174804826,1.924093647251231
2021-11-04,0.0035681889106060133,0.0035681889106060627,0.0,0.0,1.9482246344681813,1.9309591768663206
2021-11-05,0.005171488837459614,0.005171488837459659,0.0,0.0,1.9582998564181975,1.940945110695075
2021-11-08,0.001185779448681623,0.0011857794486815898,0.0,0.0,1.9606219681422943,1.9432466435183562
2021-11-09,0.0006806529815896689,0.0006806529815897022,0.0,0.0,1.9619564713306805,1.9445693201402312
2021-11-10,-0.008763164798616297,-0.008763164798616274,0.0,0.0,1.944763523444698,1.9275287387255091
2021-11-11,0.003074759488539869,0.0030747594885398577,0.0,0.0,1.9507432035413759,1.9334554260043386
2021-11-12,0.00391439711025976,0.00391439711025976,0.0,0.0,1.958379187100177,1.9410237383367062
2021-11-15,-0.0027652346295419907,-0.002765234629542035,0.0,0.0,1.9529638091542332,1.9356563522786943
2021-11-16,0.0004361736682031269,0.0004361736682030326,0.0,0.0,1.9538156405427398,1.9365006346102482
2021-11-17,-0.0002765619633212032,-0.00027656196332115357,0.0,0.0,1.9532752894532237,1.9359650721927677
2021-11-18,-1.3316665406876144e-05,-1.331666540682619e-05,0.0,0.0,1.9532492783397466,1.935939291593662
2021-11-19,-0.0016733921614076998,-0.0016733921614077163,0.0,0.0,1.9499807263080975,1.9326997059581479
2021-11-22,-0.006504240695768143,-0.00650424069576816,0.0,0.0,1.9372975823120808,1.9201289618779558
2021-11-23,-0.0016035891658322586,-0.0016035891658322532,0.0,0.0,1.934190952898092,1.9170498638776876
2021-11-24,0.0017747016692501397,0.0017747016692502005,0.0,0.0,1.9376235648108489,1.9204520554711473
