date,Daily Top20,Weekly Top20,Weekly Buffer 20/25,Weekly Score50 MADScale,Biweekly Score50 MADScale
2022-08-26,1.0,1.0,1.0,0.9590670858046151,0.979952145934244
2022-08-29,1.0,1.0,1.0,0.950581667354525,0.9712819453378595
2022-08-30,1.0,1.0,1.0,0.9502774812209716,0.9709711351153514
2022-08-31,1.0,1.0,1.0,0.9502774812209716,0.9709711351153514
2022-09-01,1.0,1.0,1.0,0.9502774812209716,0.9709711351153514
2022-09-02,1.0,1.0,1.0,0.9502774812209716,0.9709711351153514
2022-09-05,1.0,1.0,1.0,0.9503005808136566,0.9709711351153514
2022-09-06,1.0,1.0,1.0,0.9499964846277963,0.9709711351153514
2022-09-07,1.0,1.0,1.0,0.9499964846277963,0.9709711351153514
2022-09-08,1.0,1.0,1.0,0.9499964846277963,0.9709711351153514
2022-09-13,1.0,1.0,1.0,0.9499964846277963,0.9709711351153514
2022-09-14,1.0,1.0,1.0,0.9499964846277963,0.9709711351153514
2022-09-15,1.0,1.0,1.0,0.9499964846277963,0.9709711351153514
2022-09-16,1.0,1.0,1.0,0.9499964846277963,0.9709711351153514
2022-09-19,1.0,1.0,1.0,0.9454954039033416,0.9663706765547264
2022-09-20,1.0,1.0,1.0,0.9451928453740925,0.966061437938229
2022-09-21,1.0,1.0,1.0,0.9451928453740925,0.966061437938229
2022-09-22,1.0,1.0,1.0,0.9451928453740925,0.966061437938229
2022-09-23,1.0,1.0,1.0,0.9451928453740925,0.966061437938229
2022-09-26,1.0,1.0,1.0,0.9300863248170508,0.966061437938229
2022-09-27,1.0,1.0,1.0,0.9297886971931093,0.966061437938229
2022-09-28,1.0,1.0,1.0,0.9297886971931093,0.966061437938229
2022-09-29,1.0,1.0,1.0,0.9297886971931093,0.966061437938229
2022-09-30,1.0,1.0,1.0,0.9297886971931093,0.966061437938229
2022-10-04,1.0,1.0,1.0,0.9411908352388786,0.9779083940362319
2022-10-05,1.0,1.0,1.0,0.9408896541716022,0.9775954633501402
2022-10-06,1.0,1.0,1.0,0.9408896541716022,0.9775954633501402
2022-10-07,1.0,1.0,1.0,0.9408896541716022,0.9775954633501402
2022-10-11,1.0,1.0,1.0,0.9296450939068863,0.9775954633501402
2022-10-12,1.0,1.0,1.0,0.9293476074768361,0.9775954633501402
2022-10-13,1.0,1.0,1.0,0.9293476074768361,0.9775954633501402
2022-10-14,1.0,1.0,1.0,0.9293476074768361,0.9775954633501402
2022-10-17,1.0,1.0,1.0,0.9339961368350914,0.9824853249856786
2022-10-18,1.0,1.0,1.0,0.9336972580713042,0.9821709296816833
2022-10-19,1.0,1.0,1.0,0.9336972580713042,0.9821709296816833
2022-10-20,1.0,1.0,1.0,0.9336972580713042,0.9821709296816833
2022-10-21,1.0,1.0,1.0,0.9336972580713042,0.9821709296816833
2022-10-24,1.0,1.0,1.0,0.9378565542677318,0.9821709296816833
2022-10-25,1.0,1.0,1.0,0.9375564401703662,0.9821709296816833
2022-10-26,1.0,1.0,1.0,0.9375564401703662,0.9821709296816833
2022-10-27,1.0,1.0,1.0,0.9375564401703662,0.9821709296816833
2022-10-28,1.0,1.0,1.0,0.9375564401703662,0.9821709296816833
2022-10-31,1.0,1.0,1.0,0.941630789456677,0.9864391606434978
2022-11-01,1.0,1.0,1.0,0.9413294676040509,0.9861235001120919
2022-11-02,1.0,1.0,1.0,0.9413294676040509,0.9861235001120919
2022-11-03,1.0,1.0,1.0,0.9413294676040509,0.9861235001120919
2022-11-04,1.0,1.0,1.0,0.9413294676040509,0.9861235001120919
2022-11-07,1.0,1.0,1.0,0.9444911637730188,0.9861235001120919
2022-11-08,1.0,1.0,1.0,0.9441889266006114,0.9861235001120919
2022-11-09,1.0,1.0,1.0,0.9441889266006114,0.9861235001120919
2022-11-10,1.0,1.0,1.0,0.9441889266006114,0.9861235001120919
2022-11-11,1.0,1.0,1.0,0.9441889266006114,0.9861235001120919
2022-11-14,1.0,1.0,1.0,0.944873280796273,0.9868382487558532
2022-11-15,1.0,1.0,1.0,0.9445709213464182,0.9865224605162514
2022-11-16,1.0,1.0,1.0,0.9445709213464182,0.9865224605162514
